,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_hidden_layer_sizes,param_learning_rate,param_learning_rate_init,param_max_iter,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,mean_test_score,std_test_score,rank_test_score
12,0.056072780064174106,0.020346641904398954,0.0009140627724783761,0.0003996130389108651,logistic,25,constant,0.001,300,lbfgs,"{'activation': 'logistic', 'hidden_layer_sizes': 25, 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 300, 'solver': 'lbfgs'}",1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8,0.9238095238095239,0.05553287518900285,1085
13,0.28784050260271343,0.03312076790323011,0.0006993157523018974,0.00017654861532086957,logistic,25,constant,0.001,300,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': 25, 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 300, 'solver': 'sgd'}",0.7333333333333333,0.7333333333333333,0.7333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6952380952380952,0.03299144395369289,2762
14,0.2447363989693778,0.0026492972783171854,0.0010328292846679688,0.000615093728602479,logistic,25,constant,0.001,300,adam,"{'activation': 'logistic', 'hidden_layer_sizes': 25, 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'max_iter': 300, 'solver': 'adam'}",0.8666666666666667,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8952380952380954,0.03299144395369289,2174
15,0.04459919248308454,0.014469811417988601,0.0008729525974818639,0.00044719820864953086,logistic,25,constant,0.0001,100,lbfgs,"{'activation': 'logistic', 'hidden_layer_sizes': 25, 'learning_rate': 'constant', 'learning_rate_init': 0.0001, 'max_iter': 100, 'solver': 'lbfgs'}",1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8,0.9238095238095239,0.05553287518900285,1085
16,0.0655144282749721,0.023004145410308652,0.0005690029689243861,0.0001138744681085004,logistic,25,constant,0.0001,100,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': 25, 'learning_rate': 'constant', 'learning_rate_init': 0.0001, 'max_iter': 100, 'solver': 'sgd'}",0.4,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,0.3142857142857142,0.05870870479018073,4834
17,0.08249037606375557,0.0011275103718782907,0.0005697522844587054,8.889599190944989e-05,logistic,25,constant,0.0001,100,adam,"{'activation': 'logistic', 'hidden_layer_sizes': 25, 'learning_rate': 'constant', 'learning_rate_init': 0.0001, 'max_iter': 100, 'solver': 'adam'}",0.4,0.4,0.7333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3904761904761905,0.1529750324210382,3589
18,0.0436490603855678,0.015312889906860201,0.0007520062582833427,0.0002861471489694657,logistic,25,constant,0.0001,150,lbfgs,"{'activation': 'logistic', 'hidden_layer_sizes': 25, 'learning_rate': 'constant', 'learning_rate_init': 0.0001, 'max_iter': 150, 'solver': 'lbfgs'}",0.9333333333333333,1.0,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.8,0.9333333333333333,0.061721339984836754,786
19,0.08213315691266741,0.04605829390156391,0.0007686614990234375,0.0005189514643112333,logistic,25,constant,0.0001,150,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': 25, 'learning_rate': 'constant', 'learning_rate_init': 0.0001, 'max_iter': 150, 'solver': 'sgd'}",0.26666666666666666,0.6666666666666666,0.4,0.06666666666666667,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.33333333333333337,0.16714217880746898,4334
20,0.12183727536882673,0.0018322615891770476,0.0005983625139508929,0.00015707536466154075,logistic,25,constant,0.0001,150,adam,"{'activation': 'logistic', 'hidden_layer_sizes': 25, 'learning_rate': 'constant', 'learning_rate_init': 0.0001, 'max_iter': 150, 'solver': 'adam'}",0.5333333333333333,0.6,0.26666666666666666,0.13333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3619047619047619,0.14630753805464017,3847
21,0.04284099170139858,0.012295252917354888,0.0007866450718470982,0.0003396809392152346,logistic,25,constant,0.0001,200,lbfgs,"{'activation': 'logistic', 'hidden_layer_sizes': 25, 'learning_rate': 'constant', 'learning_rate_init': 0.0001, 'max_iter': 200, 'solver': 'lbfgs'}",0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8,0.9238095238095239,0.05553287518900285,1085
22,0.08890969412667411,0.06775233824757221,0.0006728512900216239,0.0002851607357417349,logistic,25,constant,0.0001,200,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': 25, 'learning_rate': 'constant', 'learning_rate_init': 0.0001, 'max_iter': 200, 'solver': 'sgd'}",0.26666666666666666,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.30476190476190473,0.03299144395369289,4956
23,0.16290722574506486,0.001632773149215604,0.0006799016680036272,0.00025934887398850604,logistic,25,constant,0.0001,200,adam,"{'activation': 'logistic', 'hidden_layer_sizes': 25, 'learning_rate': 'constant', 'learning_rate_init': 0.0001, 'max_iter': 200, 'solver': 'adam'}",0.4,0.26666666666666666,0.4,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.4666666666666667,0.40952380952380957,0.12046772038736682,3446
24,0.044245753969464986,0.013199563638405503,0.0005748271942138672,0.00012480744976277707,logistic,25,constant,0.0001,250,lbfgs,"{'activation': 'logistic', 'hidden_layer_sizes': 25, 'learning_rate': 'constant', 'learning_rate_init': 0.0001, 'max_iter': 250, 'solver': 'lbfgs'}",0.9333333333333333,1.0,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.8,0.9333333333333333,0.061721339984836754,786
25,0.13193726539611816,0.07592003608462768,0.0005233969007219587,4.449242117526261e-05,logistic,25,constant,0.0001,250,sgd,"{'activation': 'logistic', 'hidden_layer_sizes': 25, 'learning_rate': 'constant', 'learning_rate_init': 0.0001, 'max_iter': 250, 'solver': 'sgd'}",0.4,0.3333333333333333,0.4,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.30476190476190473,0.12777531299998798,4956
26,0.2023627417428153,0.0009921598022855844,0.0007678440638950893,0.0005527041321342177,logistic,25,constant,0.0001,250,adam,"{'activation': 'logistic', 'hidden_layer_sizes': 25, 'learning_rate': 'constant', 'learning_rate_init': 0.0001, 'max_iter': 250, 'solver': 'adam'}",0.4,0.7333333333333333,0.26666666666666666,0.6,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.4476190476190477,0.15415632434512994,3274
27,0.041206223624093194,0.01648397039151974,0.0008008480072021484,0.00036775072448255307,logistic,25,constant,0.0001,300,lbfgs,"{'activation': 'logistic', 'hidden_layer_sizes': 25, 'learning_rate': 'constant', 'learning_rate_init': 0.0001, 'max_iter': 300, 'solver': 'lbfgs'}",1.0,1.0,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.8,0.942857142857143,0.06598288790738578,293
